商品代码,商品名称,商品规格代码,商品规格名称,商品标签,仓库,数量,商品单位,库存重量,可销数,可销售天数,在途数,安全库存下限,安全库存上限,订单占用数,可配数,未付款数,锁定数,库位,商品条码,商品简称,商品备注,规格备注,库存状态,商品分类,商品税号,供应商,保质期,有效日期,生产日期,供应商货号,品牌,商品建档日期,箱规,标准进价,最新采购价,最新采购供应商,成本价格,销售价格,成本总金额,销售总金额,近3日销量,近7日销量,近15日销量,近30日销量
032101030002013	,笔记本礼盒/H605D宝珠笔 黑色	,,	,非服饰	,英雄一件代发	,61,,0.0,61, 	,7.0,10,1000,0.0,61,0,0.0,,032101030002013	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:01,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,3
032102010002015	,笔记本礼盒/H605D宝珠笔 红色	,,	,非服饰	,英雄一件代发	,71,,0.0,71, 	,8.0,10,1000,0.0,71,0,0.0,,032102010002015	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:01,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,1
032102010002011	,笔记本礼盒/H605D铱金笔 红色	,,	,非服饰	,英雄一件代发	,61,,0.0,60, 	,74.0,10,1000,1.0,60,0,0.0,,032102010002011	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:00,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032105120002012	,笔记本礼盒/H605D宝珠笔 蓝色	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,142.0,10,1000,0.0,0,0,0.0,,032105120002012	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:00,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032100020002010	,笔记本礼盒/H605D铱金笔 银色	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,121.0,10,1000,0.0,0,0,0.0,,6935965542453	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:00,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032103010002006	,盒套/367舰载熊猫 钢笔EF 黄色（2支墨囊）	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935295038183	,	,,,,其他	,,,,,,,,2021-12-20 17:57:58,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032102210002003	,盒套/367舰载熊猫 钢笔EF 马卡龙粉（2支墨囊）	,,	,	,英雄一件代发	,0,,0.0,0, 	,1.0,10,1000,0.0,0,4,0.0,,6935295038176	,	,	,,,其他	,	,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032101060002001	,笔墨套/H707B 金笔10K 明尖 黑色(209山东舰墨水礼盒）	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,100.0,10,1000,0.0,0,0,0.0,,6935965501948	,	,,,,其他	,,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032101060002002	,笔墨套/H707B 明尖F 黑色（209山东舰墨水礼盒）	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935965505793	,	,,,,其他	,,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032100020002014	,笔记本礼盒/H605D宝珠笔 银色	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,11.0,10,1000,0.0,0,0,0.0,,032100020002014	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:01,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032108110002007	,盒套/367舰载熊猫 钢笔EF 马卡龙绿（2支墨囊）	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935295038152	,	,	,,,其他	,	,,,,,,,2021-12-20 17:57:58,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032101060002005	,盒套/367舰载熊猫 钢笔EF 黑色（2支墨囊）	,,	,非服饰	,英雄一件代发	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935295038190	,	,,,,其他	,,,,,,,,2021-12-20 17:57:58,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032105120002008	,笔记本礼盒/H605D铱金笔 蓝色	,,	,非服饰	,英雄一件代发	,103,,0.0,103, 	,459.0,10,1000,0.0,103,0,0.0,,6935965542446	,	,	,,,其他	,	,,,,,,,2021-12-20 17:57:59,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,3,84
032105220002004	,盒套/367舰载熊猫 钢笔EF 马卡龙蓝（2支墨囊）	,,	,	,英雄一件代发	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935295038169	,	,,,,其他	,,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,0
032101060002009	,笔记本礼盒/H605D铱金笔 黑色	,,	,非服饰	,英雄一件代发	,3,,0.0,3, 	,134.0,10,1000,0.0,3,0,0.0,,6935965542439	,	,	,,,其他	,	,,,,,,,2021-12-20 17:57:59,0.0,0.00,0.00,北京精英创智商贸有限公司,0.00,0.00,0.00,0.00,0,0,0,3
02215120030041	,17中长款羽绒服M	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,1.0,10,1000,0.0,0,0,0.0,,02215120030041	,	,	,,,,	,,,,,,,2021-12-23 10:47:02,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135120600005	,山东舰热熔款舰帽深蓝色60CM	,,	,服饰类	,荣造仓	,72,,0.0,72, 	,38.0,10,1000,0.0,72,0,0.0,,022135120600005	,	,	,,,舰帽	,	,,,,,,荣造	,2021-12-20 17:56:59,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
022115200060015	,山东舰帽衫藏蓝色-2XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,17.0,10,1000,0.0,0,0,0.0,,022115200060015	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
012100000006009	,任务章套装	,,	,非服饰	,荣造仓	,226,,0.0,216, 	,0.0,10,1000,10.0,216,0,0.0,,012100000006009	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:58:11,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,2,22,36,59
022115200040015	,山东舰帽衫藏蓝色-L	,,	,服饰类	,荣造仓	,2,,0.0,0, 	,13.0,10,1000,2.0,0,0,0.0,,022115200040015	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131070580003	,山东舰飞织舰帽黑金58CM	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,227.0,10,1000,0.0,0,0,0.0,,022131070580003	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:56:14,0.0,0.00,0.00,冠戒,0.00,0.00,0.00,0.00,0,0,0,0
022135090580003	,山东舰飞织舰帽蓝白58CM	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,428.0,10,1000,0.0,0,0,0.0,,022135090580003	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:56:42,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135090570003	,山东舰飞织舰帽蓝白57CM	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,295.0,10,1000,0.0,0,0,0.0,,022135090570003	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:56:42,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022122090020015	,山东舰帽衫粉白色-S	,,	,	,荣造仓	,0,,0.0,0, 	,1.0,10,1000,0.0,0,0,0.0,,022122090020015	,	,	,,,服装	,	,,,,,,,2021-12-20 17:57:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115200020015	,山东舰帽衫藏蓝色-S	,,	,服饰类	,荣造仓	,189,,0.0,188, 	,44.0,10,1000,1.0,188,0,0.0,,022115200020015	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,1
022131060030012	,山东舰棉T黑色-M	,,	,	,荣造仓	,0,,0.0,0, 	,15.0,10,1000,0.0,0,0,0.0,,022131060030012	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:56:35,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
072100000061010	,Meng1：700山东舰模型（PS-006　1：700中国海军山东舰）	,,	,非服饰	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,072100000061010	,	,,,,其他	,,,,,,,,2021-12-20 17:58:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
032101060002002	,笔墨套/H707B 明尖F 黑色（209山东舰墨水礼盒）	,,	,非服饰	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935965505793	,	,,,,其他	,,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
02215120040041	,17中长款羽绒服L	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,1.0,10,1000,0.0,0,0,0.0,,02215120040041	,	,	,,,,	,,,,,,,2021-12-23 10:47:02,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131060040012	,山东舰棉T黑色-L	,,	,	,荣造仓	,0,,0.0,0, 	,30.0,10,1000,0.0,0,1,0.0,,022131060040012	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:56:35,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
072100000081011	,MengQ版山东舰（WB－008造舰师－山东舰）	,,	,	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6970556355258	,	,,,,其他	,,,,,,,,2021-12-20 17:58:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
042100000291007	,航空文创正版授权产品-（歼-15舰载战斗机 Q版）	,,	,非服饰	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,042100000291007	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:04,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
032105220002004	,盒套/367舰载熊猫 钢笔EF 马卡龙蓝（2支墨囊）	,,	,	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,6935295038169	,	,,,,其他	,,,,,,,,2021-12-20 17:57:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115200050015	,山东舰帽衫藏蓝色-XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,26.0,10,1000,0.0,0,0,0.0,,022115200050015	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
02215120020041	,17中长款羽绒服S	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,02215120020041	,	,	,,,,	,,,,,,,2021-12-23 10:47:02,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
02215120060041	,17中长款羽绒服2xl	,,	,服饰类	,荣造仓	,1,,0.0,0, 	,0.0,10,1000,1.0,0,0,0.0,,02215120060041	,	,	,,,,	,,,,,,,2021-12-23 10:47:03,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
02215120050041	,17中长款羽绒服xl	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,02215120050041	,	,	,,,,	,,,,,,,2021-12-23 10:47:03,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
012100000005004	,两周年ｐｉｎ	,,	,非服饰	,荣造仓	,51,,0.0,51, 	,0.0,10,1000,0.0,51,0,0.0,,012100000005004	,	,	,,,,	,,,,,,,2021-12-20 17:58:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
012135120005005	,礼品袋	,,	,非服饰	,公司仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,012135120005005	,	,	,,,,	,,,,,,,2021-12-29 13:13:38,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
012100000005001	,一周年礼盒一	,,	,,荣造仓	,1,,0.0,0, 	,0.0,10,1000,1.0,0,1,0.0,,012100000005001	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:08,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010060013	,山东舰速干T白色-2XL	,,	,服饰类	,荣造仓	,104,,0.0,103, 	,196.0,10,1000,1.0,103,0,0.0,,022130010060013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,3,3
022141020540004	,山东舰夏季儿童主舰帽54CM	,,	,服饰类	,荣造仓	,0,,0.0,-10, 	,46.0,10,1000,10.0,0,0,0.0,,022141020540004	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:57:29,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020030021	,山东舰飞行夹克-M	,,	,	,荣造仓	,0,,0.0,0, 	,22.0,10,1000,0.0,0,0,0.0,,022115020030021	,	,	,,,,	,,,,,,,2021-12-20 17:57:18,0.0,0.00,0.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
022115020060023	,山东舰套头卫衣藏蓝色-2XL	,,	,	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020060023	,	,	,,,,	,,,,,,,2021-12-20 17:57:45,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010050019	,山东舰皮肤衣白粉色-XL	,,	,服饰类	,荣造仓	,171,,0.0,169, 	,17.0,10,1000,2.0,169,0,0.0,,022130010050019	,	,	,,,,	,,,,,,,2021-12-20 17:57:23,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131060020014	,海南舰速干T黑色-S	,,	,服饰类	,荣造仓	,296,,0.0,296, 	,32.0,10,1000,0.0,296,0,0.0,,022131060020014	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:11,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022145021100041	,舰载熊猫儿童速干T藏蓝色-110	,,	,	,荣造仓	,47,,0.0,47, 	,117.0,10,1000,0.0,47,0,0.0,,022145021100041	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:49,0.0,0.00,0.00,冠戒,0.00,0.00,0.00,0.00,0,0,0,1
022111010070023	,山东舰套头卫衣灰色-3XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,8.0,10,1000,0.0,0,0,0.0,,022111010070023	,	,	,,,,	,,,,,,,2021-12-20 17:57:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022111060060017	,山东舰POLO衫黑色-2XL	,,	,服饰类	,荣造仓	,164,,0.0,164, 	,243.0,10,1000,0.0,164,1,0.0,,022111060060017	,	,	,,,,	,,,,,,,2021-12-20 17:57:16,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
022115020050025	,山东舰厚款飞行夹克-XL	,,	,	,荣造仓	,0,,0.0,0, 	,1.0,10,1000,0.0,0,0,0.0,,022115020050025	,	,	,,,,	,,,,,,,2021-12-20 17:57:46,0.0,0.00,281.26,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
022131060030014	,海南舰速干T黑色-M	,,	,服饰类	,荣造仓	,329,,0.0,329, 	,90.0,10,1000,0.0,329,0,0.0,,022131060030014	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010020019	,山东舰皮肤衣白粉色-S	,,	,服饰类	,荣造仓	,24,,0.0,23, 	,15.0,10,1000,1.0,23,0,0.0,,022130010020019	,	,	,,,,	,,,,,,,2021-12-20 17:57:21,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010030020	,山东舰皮肤衣白蓝色-M	,,	,服饰类	,荣造仓	,91,,0.0,91, 	,61.0,10,1000,0.0,91,0,0.0,,022130010030020	,	,	,,,,	,,,,,,,2021-12-20 17:57:22,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131020580004	,山东舰夏季款主舰帽58CM	,,	,服饰类	,荣造仓	,0,,0.0,-1, 	,4132.0,10,1000,1.0,0,0,0.0,,022131020580004	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:56:33,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,21,93
022115020080023	,山东舰套头卫衣藏蓝色-4XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020080023	,	,	,,,,	,,,,,,,2021-12-20 17:57:45,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010090020	,山东舰皮肤衣白蓝色-5XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022130010090020	,	,	,,,,	,,,,,,,2021-12-20 17:57:25,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020060024	,山东舰卫裤藏蓝色-2XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020060024	,	,	,,,,	,,,,,,,2021-12-20 17:58:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010050020	,山东舰皮肤衣白蓝色-XL	,,	,服饰类	,荣造仓	,107,,0.0,105, 	,90.0,10,1000,2.0,105,0,0.0,,022130010050020	,	,	,,,,	,,,,,,,2021-12-20 17:57:23,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,1
022132090090022	,山东舰舰载飞行熊猫T粉色-5XL	,,	,服饰类	,荣造仓	,29,,0.0,29, 	,101.0,10,1000,0.0,29,0,0.0,,022132090090022	,	,	,,,,	,,,,,,,2021-12-20 17:57:27,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022145120540007	,海南舰主舰帽儿童54CM	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,210.0,10,1000,0.0,0,0,0.0,,022145120540007	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:57:29,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010080020	,山东舰皮肤衣白蓝色-4XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022130010080020	,	,	,,,,	,,,,,,,2021-12-20 17:57:24,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020020024	,山东舰卫裤藏蓝色-S	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020020024	,	,	,,,,	,,,,,,,2021-12-20 17:58:11,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022111060020017	,山东舰POLO衫黑色-S	,,	,服饰类	,荣造仓	,222,,0.0,222, 	,15.0,10,1000,0.0,222,0,0.0,,022111060020017	,	,	,,,,	,,,,,,,2021-12-20 17:57:15,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022111010060023	,山东舰套头卫衣灰色-2XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,4.0,10,1000,0.0,0,0,0.0,,022111010060023	,	,	,,,,	,,,,,,,2021-12-20 17:57:43,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020020014	,海南舰速干T藏蓝色-S	,,	,服饰类	,荣造仓	,217,,0.0,217, 	,50.0,10,1000,0.0,217,0,0.0,,022135020020014	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020070021	,山东舰飞行夹克-3XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,12.0,10,1000,0.0,0,0,0.0,,022115020070021	,	,	,,,,	,,,,,,,2021-12-20 17:57:20,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020050026	,山东舰中国航母长袖T-XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020050026	,	,	,,,,	,,,,,,,2021-12-20 17:57:48,0.0,0.00,0.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
022131060030013	,山东舰速干T黑色-M	,,	,服饰类	,荣造仓	,104,,0.0,102, 	,38.0,10,1000,2.0,102,0,0.0,,022131060030013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:12,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020030025	,山东舰厚款飞行夹克-M	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020030025	,	,	,,,,	,,,,,,,2021-12-20 17:57:46,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131010020013	,山东舰速干T麻灰色-S	,,	,服饰类	,荣造仓	,69,,0.0,69, 	,16.0,10,1000,0.0,69,0,0.0,,022131010020013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020020023	,山东舰套头卫衣藏蓝色-S	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020020023	,	,	,,,,	,,,,,,,2021-12-20 17:57:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131020580008	,舰载飞行帽子58CM	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022131020580008	,	,,,,,,,,,,,,2021-12-20 17:56:33,0.0,0.00,52.57,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
022135020060013	,山东舰速干T藏蓝色-2XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,218.0,10,1000,0.0,0,0,0.0,,022135020060013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:36,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020090025	,山东舰厚款飞行夹克-5XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020090025	,	,	,,,,	,,,,,,,2021-12-20 17:57:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010020020	,山东舰皮肤衣白蓝色-S	,,	,服饰类	,荣造仓	,28,,0.0,28, 	,18.0,10,1000,0.0,28,0,0.0,,022130010020020	,	,	,,,,	,,,,,,,2021-12-20 17:57:22,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020050022	,山东舰舰载飞行熊猫T蓝色-XL	,,	,	,荣造仓	,195,,0.0,195, 	,77.0,10,1000,0.0,195,0,0.0,,022135020050022	,	,	,,,,	,,,,,,,2021-12-20 17:57:41,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020020013	,山东舰速干T藏蓝色-S	,,	,	,荣造仓	,279,,0.0,279, 	,32.0,10,1000,0.0,279,0,0.0,,022135020020013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022145021200041	,舰载熊猫儿童速干T藏蓝色-120	,,	,服饰类	,荣造仓	,448,,0.0,447, 	,128.0,10,1000,1.0,447,0,0.0,,022145021200041	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:50,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020060014	,海南舰速干T藏蓝色-2XL	,,	,服饰类	,荣造仓	,191,,0.0,191, 	,144.0,10,1000,0.0,191,0,0.0,,022135020060014	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:37,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020070022	,山东舰舰载飞行熊猫T蓝色-3XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,6.0,10,1000,0.0,0,0,0.0,,022135020070022	,	,	,,,,	,,,,,,,2021-12-20 17:57:42,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020030023	,山东舰套头卫衣藏蓝色-M	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020030023	,	,	,,,,	,,,,,,,2021-12-20 17:57:44,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010050013	,山东舰速干T白色-XL	,,	,	,荣造仓	,38,,0.0,37, 	,219.0,10,1000,1.0,37,0,0.0,,022130010050013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,1,1
022115020030026	,山东舰中国航母长袖T-M	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020030026	,	,	,,,,	,,,,,,,2021-12-20 17:57:48,0.0,0.00,0.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
022111060050017	,山东舰POLO衫黑色-XL	,,	,	,荣造仓	,458,,0.0,456, 	,217.0,10,1000,2.0,456,0,0.0,,022111060050017	,	,	,,,,	,,,,,,,2021-12-20 17:57:16,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,3
022130010070020	,山东舰皮肤衣白蓝色-3XL	,,	,服饰类	,荣造仓	,30,,0.0,30, 	,39.0,10,1000,0.0,30,0,0.0,,022130010070020	,	,	,,,,	,,,,,,,2021-12-20 17:57:24,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022111060030017	,山东舰POLO衫黑色-M	,,	,服饰类	,荣造仓	,213,,0.0,213, 	,41.0,10,1000,0.0,213,0,0.0,,022111060030017	,	,	,,,,	,,,,,,,2021-12-20 17:57:15,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135020040014	,海南舰速干T藏蓝色-L	,,	,服饰类	,荣造仓	,428,,0.0,428, 	,145.0,10,1000,0.0,428,0,0.0,,022135020040014	,	,	,,,服装	,	,,,,,,荣造	,2021-12-20 17:57:36,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022115020090024	,山东舰卫裤藏蓝色-5XL	,,	,服饰类	,荣造仓	,0,,0.0,0, 	,0.0,10,1000,0.0,0,0,0.0,,022115020090024	,	,	,,,,	,,,,,,,2021-12-20 17:58:13,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022132090040022	,山东舰舰载飞行熊猫T粉色-L	,,	,服饰类	,荣造仓	,256,,0.0,256, 	,110.0,10,1000,0.0,256,0,0.0,,022132090040022	,	,	,,,,	,,,,,,,2021-12-20 17:57:26,0.0,0.00,0.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,3
